Item #,Seller Category,Item Description,Qty,Unit Retail,Ext. Retail,Brand,UPC,TCIN,Origin,Category,Condition,Product Class,Category Code,Division,Department,Optoro Condition,Pallet ID,Subcategory,Lot ID
LPJN783692,BICYCLES-PHYSICAL FITNESS,"Schwinn Ranger 26"" Adult Mountain Bike - Red",1,230.99,230.99,Schwinn,038675283572,89538615,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20858,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPHR054764,BICYCLES-PHYSICAL FITNESS,"Schwinn Ranger 24"" Mountain Bike - Silver",1,209.99,209.99,Schwinn,038675283558,89538609,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBI20965,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPHR342350,BICYCLES-PHYSICAL FITNESS,"Schwinn Ranger 24"" Mountain Bike - Blue",1,209.99,209.99,Schwinn,038675283541,89538614,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB59094,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPJY435910,BICYCLES-PHYSICAL FITNESS,"Huffy Southwind Cruiser Bike - 26"" Wheels - 7 Speeds - Basket - Teal",1,209.99,209.99,Huffy,028914364759,16374116,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58522,CRUISER,irc_bicycles_physical_fitness_20260417_253_p
LPHS432194,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Read My Lips,6,34.99,209.94,Owala,840467308482,94796991,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY940515,BICYCLES-PHYSICAL FITNESS,"Blogilates 12 Week Fit Journal: Hard Cover, Elastic Closure, Preprinted Pages",7,29.49,206.43,Blogilates,810054660187,80315228,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,STATIONERY & OFFICE SUPPLIES,TT,PTAP16644,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPJN781519,BICYCLES-PHYSICAL FITNESS,"Hyper Jammer Kids Electric Scooter 12 Volt Battery Powered Scooter - Green: Steel Frame, 10 MPH",2,99.99,199.98,Hyper,690995990662,91007811,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBB58533,KIDS E-SCOOTERS,irc_bicycles_physical_fitness_20260417_253_p
LPJN783691,BICYCLES-PHYSICAL FITNESS,"Schwinn Legacy Women's 26"" Cruiser Bike - Purple",1,188.99,188.99,Schwinn,038675066281,86817298,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20858,CRUISER,irc_bicycles_physical_fitness_20260417_253_p
LPHR327959,BICYCLES-PHYSICAL FITNESS,"Huffy Highland Mountain Bike - 24"" Wheels - 21 Speeds - Silver",2,92.64,185.28,Huffy,028914343334,86854276,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB59094,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPHR054766,BICYCLES-PHYSICAL FITNESS,"Huffy Highland Mountain Bike - 24"" Wheels - 21 Speeds - Silver",2,92.64,185.28,Huffy,028914343334,86854276,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58857,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPHR049491,BICYCLES-PHYSICAL FITNESS,Radio Flyer Convertible Kid & Cargo Stroller Wagon with Canopy: Steel & Plastic Frame,1,179.99,179.99,Radio Flyer,042385114330,77440787,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20984,WAGONS,irc_bicycles_physical_fitness_20260417_253_p
LPJY968988,BICYCLES-PHYSICAL FITNESS,Schwinn 18 in 1 Multi-Purpose Bike Tool,12,12.99,155.88,Schwinn,038675610613,14025713,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,REPAIR,irc_bicycles_physical_fitness_20260417_253_p
LPHS240997,BICYCLES-PHYSICAL FITNESS,"Brightz Ride LED - Star: ABS Bike Lights, Handlebar & Seat Post Mount, 11-Hour Battery",6,25.49,152.94,Brightz,811860032892,92487497,China,OUTDOOR_SPORTS,LIKE_NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR082410,BICYCLES-PHYSICAL FITNESS,"Brightz Ride LED - Star: ABS Bike Lights, Handlebar & Seat Post Mount, 11-Hour Battery",6,25.49,152.94,Brightz,811860032892,92487497,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR354776,BICYCLES-PHYSICAL FITNESS,"Razor Lightshow Rip Rider 16"" Kids' Trike - Black: Steel Frame, 160 lb Capacity",1,149.99,149.99,Razor,845423024581,82261118,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBB58825,TRIKES,irc_bicycles_physical_fitness_20260417_253_p
LPHR327920,BICYCLES-PHYSICAL FITNESS,"Schwinn Piston 16"" Kids' Bike - Black/Blue/Red",1,149.99,149.99,Schwinn,038675262874,82250975,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20874,"16"" BIKES",irc_bicycles_physical_fitness_20260417_253_p
LPHR327670,BICYCLES-PHYSICAL FITNESS,"Schwinn Iris 16"" Kids' Bike - Purple",1,149.99,149.99,Schwinn,038675262881,82250978,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20874,"16"" BIKES",irc_bicycles_physical_fitness_20260417_253_p
LPHR350463,BICYCLES-PHYSICAL FITNESS,"Step2 Side by Side Push Around Roadster: Plastic Pedal & Push Riding Toy, 50 lb Capacity",1,149.99,149.99,Step2,733538440894,90777434,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20901,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPHR354349,BICYCLES-PHYSICAL FITNESS,"Razor Power Core PC Electric Scooter - Blue: Steel Frame, 10 mph Max Speed, 120 lb Capacity",1,149.99,149.99,Razor,845423027889,91068858,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBB59137,ELECTRIC SCOOTER,irc_bicycles_physical_fitness_20260417_253_p
LPHR322040,BICYCLES-PHYSICAL FITNESS,"Razor Flashback Kick Scooter - Black: Steel Frame, Hand Brake, 220 lb Capacity",1,149.99,149.99,Razor,845423027933,91068999,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20859,2-WHEEL SCOOTERS,irc_bicycles_physical_fitness_20260417_253_p
LPHR084260,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle  - Misty Meadow,5,29.99,149.95,Owala,847280095742,92383298,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY966576,BICYCLES-PHYSICAL FITNESS,Owala 16oz Kids' FreeSip Stainless Steel Water Bottle - Cake Pop,6,24.99,149.94,Owala,847280091102,90150425,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY940616,BICYCLES-PHYSICAL FITNESS,"Master Lock 6' X 1/2"" Re settable Combo Cable: Bike Security Lock",11,12.99,142.89,Master Lock,071649049491,54287919,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPJY881990,BICYCLES-PHYSICAL FITNESS,"Hyper 20"" Full Suspension Bear Mountain Bike - Black/Blue: 7-Speed, Steel Frame",1,139.99,139.99,Hyper Bicycles; Hyper,690995300447,92451120,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58522,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPJY435916,BICYCLES-PHYSICAL FITNESS,"Hyper 20"" Full Suspension Bear Mountain Bike - Black/Blue: 7-Speed, Steel Frame",1,139.99,139.99,Hyper Bicycles; Hyper,690995300447,92451120,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBB58522,MOUNTAIN,irc_bicycles_physical_fitness_20260417_253_p
LPHR351345,BICYCLES-PHYSICAL FITNESS,Step2 Racing Green Up & Down Roller Coaster Ride-On: Pedal Push Toy for Ages 2-5,1,139.99,139.99,Step2,733538431892,88232464,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20858,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPJY982323,BICYCLES-PHYSICAL FITNESS,Owala 12oz SmoothSip Slider Stainless Steel Coffee Mug -  Sleek,5,24.99,124.95,Owala,847280095971,92383287,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,WARM BEV,irc_bicycles_physical_fitness_20260417_253_p
LPHS258227,BICYCLES-PHYSICAL FITNESS,Stanley 64oz IceFlow Flip Straw Jug - Black 2.0: Stainless Steel Drinkware,2,60.00,120.00,Stanley,041604437892,92506459,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,LARGE CAPACITY,irc_bicycles_physical_fitness_20260417_253_p
LPHS250767,BICYCLES-PHYSICAL FITNESS,Owala 40oz Stainless Steel Straw Tumbler - Polar Brr,3,39.99,119.97,Owala,847280077472,86392286,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHR324312,BICYCLES-PHYSICAL FITNESS,McDavid Sport Knee Knit Sleeve with Buttress and Stays - Gray -  S/M,4,29.99,119.96,McDavid,029369148338,86205173,"Taiwan, Province of China",OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16644,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPJY558993,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 32oz All Around Travel Straw Tumbler - Black: Double-Wall, BPA-Free, Spillproof",5,23.99,119.95,Hydro Flask,840394216973,92383239,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPJY960481,BICYCLES-PHYSICAL FITNESS,"Brightz Cosmic LED Bike Light - Color Morphing: ABS Material, 36-Hour Battery Life",9,12.74,114.66,Brightz,811860034070,89207351,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16634,LIGHTS,irc_bicycles_physical_fitness_20260417_253_p
LPJY550624,BICYCLES-PHYSICAL FITNESS,BlenderBottle 24oz Strada Tritan Shaker Cup - Confetti,7,15.99,111.93,BlenderBottle,840467308215,94894812,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,MIXER,irc_bicycles_physical_fitness_20260417_253_p
LPHR059541,BICYCLES-PHYSICAL FITNESS,Pacific 20'' Kids' Bike - Soarin Purple,1,106.24,106.24,Pacific,038675138179,86817297,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20945,YOUTH,irc_bicycles_physical_fitness_20260417_253_p
LPHR340142,BICYCLES-PHYSICAL FITNESS,Pacific 20'' Kids' Bike - Soarin Purple,1,106.24,106.24,Pacific,038675138179,86817297,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20945,YOUTH,irc_bicycles_physical_fitness_20260417_253_p
LPHS422720,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Tangy Tango,3,34.99,104.97,Owala,847280087044,89056688,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR242617,BICYCLES-PHYSICAL FITNESS,"Belt Fanny Pack Light Mint Green - All In Motion: Adjustable Strap, Solid Pattern",5,20.00,100.00,All In Motion,198420122898,92201037,Cambodia,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,APPAREL,TT,PTAP16634,BAGS,irc_bicycles_physical_fitness_20260417_253_p
LPKL522263,BICYCLES-PHYSICAL FITNESS,Gaiam Studio Select Pilates Reformer Workout Bar,1,99.99,99.99,Gaiam,018713665331,94429572,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20994,PILATES,irc_bicycles_physical_fitness_20260417_253_p
LPKL522973,BICYCLES-PHYSICAL FITNESS,"Hyper Jammer Kids Electric Scooter 12 Volt Battery Powered Scooter - Green: Steel Frame, 10 MPH",1,99.99,99.99,Hyper,690995990662,91007811,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20901,KIDS E-SCOOTERS,irc_bicycles_physical_fitness_20260417_253_p
LPHR328093,BICYCLES-PHYSICAL FITNESS,"Radio Flyer 4-in-1 Stroll 'N Trike - Pink: Steel Frame, Adjustable Seat, EVA Tires",1,99.99,99.99,Radio Flyer,042385113074,52810422,Viet Nam,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20858,TRIKES,irc_bicycles_physical_fitness_20260417_253_p
LPHS419749,BICYCLES-PHYSICAL FITNESS,Schwinn 150 Lumen Light Set Bike Accessory Mount - Black (Please be advised that sets may be missing pieces or otherwise incomplete.),4,24.99,99.96,Schwinn,038675283695,92257944,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,LIGHTS,irc_bicycles_physical_fitness_20260417_253_p
LPJY972235,BICYCLES-PHYSICAL FITNESS,Owala 16oz Kids' FreeSip Stainless Steel Water Bottle - Misty Meadow,4,24.99,99.96,Owala,847280095728,92383288,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR131119,BICYCLES-PHYSICAL FITNESS,Schwinn Cyclone Max Floor Pump - Gray,3,32.99,98.97,Schwinn,038675197763,77523368,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20858,PUMPS,irc_bicycles_physical_fitness_20260417_253_p
LPJY949325,BICYCLES-PHYSICAL FITNESS,"Gatorade 12oz Stainless Steel Water Bottle - Yellow: Portable Drinkware, Plastic Lid",6,15.99,95.94,Gatorade,052000056082,92514286,United States of America,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY550622,BICYCLES-PHYSICAL FITNESS,BlenderBottle 24oz Strada Tritan Shaker Cup - Purple,6,15.99,95.94,BlenderBottle,840467308611,94922012,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,MIXER,irc_bicycles_physical_fitness_20260417_253_p
LPHR031409,BICYCLES-PHYSICAL FITNESS,"Tommie 14-18"" Copper Sport Compression Calf Sleeve - L/XL: Muscle Support for Legs",8,11.89,95.12,Tommie Copper,018713635884,92542603,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16644,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHR012240,BICYCLES-PHYSICAL FITNESS,Tommie Copper Sport Comfort Back Brace - L/XL: Polyester & Spandex Support,4,22.99,91.96,Tommie Copper,018713660954,92542601,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16644,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHS547029,BICYCLES-PHYSICAL FITNESS,Wrist/Ankle Weight 2pc 1lb Set - All In Motion (Please be advised that sets may be missing pieces or otherwise incomplete.),7,13.00,91.00,All In Motion,191802002078,94409162,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTAP16644,WEARABLES,irc_bicycles_physical_fitness_20260417_253_p
LPHR046877,BICYCLES-PHYSICAL FITNESS,Owala 40oz FreeSip Stainless Steel Tumbler - Misty Meadow,2,44.99,89.98,Owala,847280095605,92383309,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHS439529,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle - Very Very Dark,3,29.99,89.97,Owala,847280071920,80310908,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS430544,BICYCLES-PHYSICAL FITNESS,Owala 24oz FreeSip Stainless Steel Water Bottle - Sleek,3,29.99,89.97,Owala,847280072347,83522375,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY965867,BICYCLES-PHYSICAL FITNESS,McDavid Sport Knee Brace with Hinges - Black - S/M,3,29.99,89.97,McDavid,029369148352,86205163,"Taiwan, Province of China",OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16644,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHS422253,BICYCLES-PHYSICAL FITNESS,McDavid Sport Ankle Brace - Black - S,3,29.99,89.97,McDavid,029369148284,86205166,"Taiwan, Province of China",OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16644,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHR327138,BICYCLES-PHYSICAL FITNESS,"Pacific 20"" Kids' Bike - Erupt Green",1,87.49,87.49,Pacific,038675138162,86817293,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,TT,PTBB59068,YOUTH,irc_bicycles_physical_fitness_20260417_253_p
LPJY551366,BICYCLES-PHYSICAL FITNESS,"Running Hat Black - All In Motion: Lightweight Adjustable Baseball Cap, Polyester Spandex Blend",6,14.00,84.00,All In Motion,191907562774,80594801,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,APPAREL,TT,PTAP16634,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR054759,BICYCLES-PHYSICAL FITNESS,Huffy Alpine Mountain Bike - 26” Wheels - 15 Speeds - Black,1,83.99,83.99,Huffy,028914362052,92423180,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,N,PTBI20965,"26"" MOUNTAIN",irc_bicycles_physical_fitness_20260417_253_p
LPHR055200,BICYCLES-PHYSICAL FITNESS,"Step2 Whisper Ride Cruiser - Blue: Push Riding Toy for Ages 1.5-4, 50 lb Capacity",1,79.99,79.99,Step2,733538866991,76198528,United States of America,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,TOYS,B,PTBI20945,FOOT TO FLOOR,irc_bicycles_physical_fitness_20260417_253_p
LPJY558986,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 40oz All Around Travel Straw Tumbler - Black: Double-Wall, BPA-Free, Spillproof",2,39.99,79.98,Hydro Flask,840394217055,92383266,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHS559050,BICYCLES-PHYSICAL FITNESS,BruMate Era 30oz 100% Leak-Proof Straw Tumbler - Dune,2,39.99,79.98,BRUMATE,195429063894,94711391,Thailand,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPHS800496,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 24oz Wide Mouth Flex Straw Bottle - Trillium: BPA-Free, Vacuum-Insulated",2,39.99,79.98,Hydro Flask,810096852908,92506406,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY971125,BICYCLES-PHYSICAL FITNESS,"Tommie Copper Sport Compression Knee High Socks 2pk - L/XL: Leg Support, Microfiber (Please be advised that sets may be missing pieces or otherwise incomplete.)",6,12.29,73.74,Tommie Copper,018713631824,90679343,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16644,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHS791428,BICYCLES-PHYSICAL FITNESS,"Tommie Copper Sport Compression Knee High Socks 2pk - L/XL: Leg Support, Microfiber (Please be advised that sets may be missing pieces or otherwise incomplete.)",6,12.29,73.74,Tommie Copper,018713631824,90679343,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HEALTH AND BEAUTY,TT,PTAP16634,MUSCLE THERAPY,irc_bicycles_physical_fitness_20260417_253_p
LPHR353074,BICYCLES-PHYSICAL FITNESS,"Roller Derby Youth Adjustable Roller Skates - Blue/Black 3-6: Indoor/Outdoor Use, 4 Wheels",2,34.99,69.98,Roller Derby,049288037315,91238579,Viet Nam,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20874,SKATES,irc_bicycles_physical_fitness_20260417_253_p
LPHR168708,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Very Very Dark,2,34.99,69.98,Owala,847280062317,85032970,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPJY964426,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 32oz All Around Travel Straw Tumbler - Agave: Double-Wall, BPA-Free, Spillproof",2,34.99,69.98,Hydro Flask,840394217024,92383204,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPJY964510,BICYCLES-PHYSICAL FITNESS,"Hydro Flask 32oz All Around Travel Straw Tumbler - Oat: Double-Wall, BPA-Free, Spillproof",2,34.99,69.98,Hydro Flask,840394216966,92383216,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,TUMBLER,irc_bicycles_physical_fitness_20260417_253_p
LPJY547528,BICYCLES-PHYSICAL FITNESS,Owala 30oz Stainless Steel FreeSip Sway Tumbler - Misty Meadow,2,34.99,69.98,Owala,847280096077,92383312,China,OUTDOOR_SPORTS,SALVAGE,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16644,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR304294,BICYCLES-PHYSICAL FITNESS,Owala 32oz FreeSip Stainless Steel Water Bottle - Sleek,2,34.99,69.98,Owala,847280073009,83888063,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR245234,BICYCLES-PHYSICAL FITNESS,Owala 30oz FreeSip Sway Stainless Steel Tumbler - Tangy Tango,2,34.99,69.98,Owala,847280096046,92383299,China,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHR008384,BICYCLES-PHYSICAL FITNESS,Owala 30oz Stainless Steel FreeSip Sway - Pretty in Purple,2,34.99,69.98,Owala,847280095063,95033766,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,HOME,TT,PTAP16634,STAINLESS STEEL,irc_bicycles_physical_fitness_20260417_253_p
LPHS439853,BICYCLES-PHYSICAL FITNESS,Blogilates 12 Week Fit Journal - Pastel,4,16.99,67.96,Blogilates,850052976446,92767870,,OUTDOOR_SPORTS,NEW,BICYCLES PHYSICAL FITNESS,82,SPORT,STATIONERY & OFFICE SUPPLIES,TT,PTAP16634,ACCESSORIES,irc_bicycles_physical_fitness_20260417_253_p
LPHR342129,BICYCLES-PHYSICAL FITNESS,"Pacific Unisex Unity 12"" Kids' Bike - Teal Blue",1,64.99,64.99,Pacific,038675286917,91052496,China,OUTDOOR_SPORTS,USED_GOOD,BICYCLES PHYSICAL FITNESS,82,SPORT,SPORTING GOODS,B,PTBI20858,"12"" BIKES",irc_bicycles_physical_fitness_20260417_253_p
