row_id,row_number,description,title,brand,model,category,condition,sku,upc,quantity,retail_value,notes,base_cost,ideal_price
1174,238,"Radio Flyer 3 in 1 EZ Fold Wagon with Canopy - Red: Steel & Nylon, 150 lb Capacity",,Radio Flyer,,OUTDOOR_SPORTS,USED_GOOD,,042385112053,1,109.99,BICYCLES-PHYSICAL FITNESS | WAGONS | BICYCLES PHYSICAL FITNESS,24.31,48.62
1175,239,"Radio Flyer 3 in 1 EZ Fold Wagon with Canopy - Red: Steel & Nylon, 150 lb Capacity",,Radio Flyer,,OUTDOOR_SPORTS,USED_GOOD,,042385112053,1,109.99,BICYCLES-PHYSICAL FITNESS | WAGONS | BICYCLES PHYSICAL FITNESS,24.31,48.62
1176,240,"Tommie 14-18"" Copper Sport Compression Calf Sleeve - L/XL: Muscle Support for Legs",,Tommie Copper,,OUTDOOR_SPORTS,USED_GOOD,,018713635884,9,11.89,BICYCLES-PHYSICAL FITNESS | MUSCLE THERAPY | BICYCLES PHYSICAL FITNESS,2.63,5.26
1177,241,Owala 32oz FreeSip Stainless Steel Water Bottle - Periwinkle Twinkle,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280095766,3,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1178,242,Owala 32oz Stainless Steel FreeSip Water Bottle - In Good Company,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,840467306082,3,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1179,243,Owala 32oz FreeSip Stainless Steel Water Bottle - Tangy Tango,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280087044,3,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1180,244,Owala 16oz Kids' FreeSip Stainless Steel Water Bottle - Sleek,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280080502,4,24.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,5.52,11.04
1181,245,"Huffy Highland Mountain Bike - 24"" Wheels - 21 Speeds - Silver",,Huffy,,OUTDOOR_SPORTS,USED_GOOD,,028914343334,1,92.64,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,20.47,40.94
1182,246,"Chirp Wheel for Back and Neck Pain – 3 pk: Plastic, EVA Foam, ABS, 500 lb Capacity",,Chirp,,OUTDOOR_SPORTS,USED_GOOD,,860006437848,1,89.99,BICYCLES-PHYSICAL FITNESS | MUSCLE THERAPY | BICYCLES PHYSICAL FITNESS,19.89,39.78
1183,247,Owala 40oz FreeSip  Stainless Steel Tumbler - Very Very Dark,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280095636,2,44.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,9.94,19.88
1184,248,Owala 24oz FreeSip Stainless Steel Water Bottle - Very Very Dark,,Owala,,OUTDOOR_SPORTS,SALVAGE,,847280071920,3,29.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,6.63,13.26
1185,249,"Pacific 20"" Kids' Bike - Erupt Green",,Pacific,,OUTDOOR_SPORTS,NEW,,038675138162,1,87.49,BICYCLES-PHYSICAL FITNESS | YOUTH | BICYCLES PHYSICAL FITNESS,19.33,38.66
1186,250,Huffy Alpine Mountain Bike - 26” Wheels - 15 Speeds - Black,,Huffy,,OUTDOOR_SPORTS,NEW,,028914362052,1,83.99,"BICYCLES-PHYSICAL FITNESS | 26"" MOUNTAIN | BICYCLES PHYSICAL FITNESS",18.56,37.12
1187,251,Blogilates Booty Resistance Bands 2pk - Peach Orange/Blue: Elastic Medium & Light Flat Bands (Please be advised that sets may be missing pieces or otherwise incomplete.),,Blogilates,,OUTDOOR_SPORTS,USED_GOOD,,810054660101,4,20.99,BICYCLES-PHYSICAL FITNESS | STRENGTH TRAINING | BICYCLES PHYSICAL FITNESS,4.64,9.28
1188,252,"Hydro Flask 40oz All Around Travel Straw Tumbler - Moonshadow: Vacuum-Insulated, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,SALVAGE,,840394217079,2,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1189,253,Owala 40oz Stainless Steel Straw Tumbler - Kickflip,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280096138,2,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1190,254,Gaiam Studio Select Resistance Tube - Medium - Green,,Gaiam,,OUTDOOR_SPORTS,USED_GOOD,,018713665263,6,12.99,BICYCLES-PHYSICAL FITNESS | STRENGTH TRAINING | BICYCLES PHYSICAL FITNESS,2.87,5.74
1191,255,"Roller Derby Custom Adult In-Fit Skates - Blue/Black 9-12: Adjustable, Padded Boot Shaft",,Roller Derby,,OUTDOOR_SPORTS,USED_GOOD,,049288050017,1,73.99,BICYCLES-PHYSICAL FITNESS | ADULT INLINE SKATE | BICYCLES PHYSICAL FITNESS,16.35,32.70
1192,256,McDavid Sport Compression Knit Knee Sleeve with Gel Buttress - S/M: Tendonitis & Arthritis Support,,McDavid,,OUTDOOR_SPORTS,USED_GOOD,,029369148314,4,17.99,BICYCLES-PHYSICAL FITNESS | MUSCLE THERAPY | BICYCLES PHYSICAL FITNESS,3.98,7.96
1193,257,Owala 24oz Special Edition Stainless Steel Straw Tumbler - Diet Coke Social Club,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,840467306785,2,35.00,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,7.73,15.46
1194,258,"Fisher-Price Big Action Load N Go Ride-On with Lights, Sounds, Storage and Walking Bar",,Fisher-Price,,OUTDOOR_SPORTS,USED_GOOD,,039897979083,1,69.99,BICYCLES-PHYSICAL FITNESS | FOOT TO FLOOR | BICYCLES PHYSICAL FITNESS,15.47,30.94
1195,259,Owala 32oz FreeSip Stainless Steel Water Bottle - Tangy Tango,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280087044,2,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1196,260,Owala 30oz FreeSip SWAY Stainless Steel Water Bottle - Periwinkle Twinkle,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280096060,2,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1197,261,Owala 30oz Stainless Steel FreeSip Sway Tumbler  - Sandy Shores,,Owala,,OUTDOOR_SPORTS,SALVAGE,,847280096053,2,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1198,262,Blogilates 10 Pound Weighted Vest - Red,,Blogilates,,OUTDOOR_SPORTS,USED_GOOD,,850052976811,2,34.99,BICYCLES-PHYSICAL FITNESS | WEARABLES | BICYCLES PHYSICAL FITNESS,7.73,15.46
1199,263,"Roller Derby Sport Kids' Roller Skate - Unicorn Pink/White M: Adjustable Size, Padded Collar",,Roller Derby,,OUTDOOR_SPORTS,USED_GOOD,,049288364527,2,34.99,BICYCLES-PHYSICAL FITNESS | SKATES | BICYCLES PHYSICAL FITNESS,7.73,15.46
1200,264,Owala 32oz FreeSip Stainless Steel Water Bottle - Kickflip,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280095780,2,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1201,265,Owala 32oz FreeSip Stainless Steel Water Bottle - Periwinkle Twinkle,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280095766,2,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1202,266,Owala 30oz FreeSip Sway Stainless Steel Tumbler - Tangy Tango,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280096046,2,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1203,267,Owala 30oz Stainless Steel FreeSip Sway Tumbler - Misty Meadow,,Owala,,OUTDOOR_SPORTS,NEW,,847280096077,2,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1204,268,Owala 30oz Stainless Steel FreeSip Water Bottle - In Good Company,,Owala,,OUTDOOR_SPORTS,NEW,,840467306129,2,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1205,269,"Tommie Copper Sport Compression Ankle Support Sleeve - L/XL: Joint Support, Polyester",,Tommie Copper,,OUTDOOR_SPORTS,NEW,,018713631800,6,10.89,BICYCLES-PHYSICAL FITNESS | MUSCLE THERAPY | BICYCLES PHYSICAL FITNESS,2.41,4.82
1206,270,"Phone Waist Pack - All In Motion: Solid Black, Recycled Polyester, Fanny Pack",,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,197543111031,5,13.00,BICYCLES-PHYSICAL FITNESS | WALK/RUN | BICYCLES PHYSICAL FITNESS,2.87,5.74
1207,271,"Schwinn Ranger 26"" Adult Mountain Bike - Red",,Schwinn,,OUTDOOR_SPORTS,NEW,,038675283572,2,230.99,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,51.05,102.10
1208,272,"Schwinn Iris 20"" Youth Bike - Light Blue",,Schwinn,,OUTDOOR_SPORTS,NEW,,038675291003,3,144.49,BICYCLES-PHYSICAL FITNESS | YOUTH | BICYCLES PHYSICAL FITNESS,31.93,63.86
1209,273,"Schwinn Ranger 24"" Mountain Bike - Silver",,Schwinn,,OUTDOOR_SPORTS,NEW,,038675283558,2,209.99,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,46.41,92.82
1210,274,"Schwinn Ranger 24"" Mountain Bike - Blue",,Schwinn,,OUTDOOR_SPORTS,NEW,,038675283541,2,209.99,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,46.41,92.82
1211,275,"Schwinn Men's Ascension 29"" Mountain Bike - Black",,Schwinn,,OUTDOOR_SPORTS,USED_GOOD,,038675238824,1,399.99,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,88.39,176.78
1212,276,Segway E2 Plus II Teens and Adults Electric Scooter 15 mph Max Speed and 16 mi Max Range - Black,,Segway,,OUTDOOR_SPORTS,LIKE_NEW,,841450003117,1,349.99,BICYCLES-PHYSICAL FITNESS | ELECTRIC SCOOTER | BICYCLES PHYSICAL FITNESS,77.34,154.68
1213,277,Segway E2 Plus II Teens and Adults Electric Scooter 15 mph Max Speed and 16 mi Max Range - Black,,Segway,,OUTDOOR_SPORTS,LIKE_NEW,,841450003117,1,349.99,BICYCLES-PHYSICAL FITNESS | ELECTRIC SCOOTER | BICYCLES PHYSICAL FITNESS,77.34,154.68
1214,278,"Mongoose Index 1.0 BMX Freestyle 20"" Youth Bike - Black",,Mongoose,,OUTDOOR_SPORTS,NEW,,038675291058,2,169.99,BICYCLES-PHYSICAL FITNESS | FREESTYLE | BICYCLES PHYSICAL FITNESS,37.57,75.14
1215,279,"Hyper Skute Folding Electric Scooter 36 Volt Lithium Battery Powered Scooter - Black/Red: Aluminum Frame, 15 MPH, 220 lbs Capacity",,Hyper,,OUTDOOR_SPORTS,USED_GOOD,,690995990679,1,249.99,BICYCLES-PHYSICAL FITNESS | ELECTRIC SCOOTER | BICYCLES PHYSICAL FITNESS,55.25,110.50
1216,280,"Schwinn Women's Trailway 700c/28"" Hybrid Bike - Blue",,Schwinn,,OUTDOOR_SPORTS,NEW,,038675237599,1,244.99,BICYCLES-PHYSICAL FITNESS | HYBRID | BICYCLES PHYSICAL FITNESS,54.14,108.28
1217,281,"Kent Winslow 700c/28"" Adult Hybrid Bike - Green",,Kent,,OUTDOOR_SPORTS,USED_GOOD,,016751227405,1,230.99,BICYCLES-PHYSICAL FITNESS | HYBRID | BICYCLES PHYSICAL FITNESS,51.05,102.10
1218,282,"Schwinn Ranger 26"" Adult Mountain Bike - Blue",,Schwinn,,OUTDOOR_SPORTS,USED_GOOD,,038675283565,1,230.99,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,51.05,102.10
1219,283,"Kent Winslow 700c/28"" Adult Hybrid Bike - Green",,Kent,,OUTDOOR_SPORTS,NEW,,016751227405,1,230.99,BICYCLES-PHYSICAL FITNESS | HYBRID | BICYCLES PHYSICAL FITNESS,51.05,102.10
1220,284,"Schwinn Ranger 24"" Mountain Bike - Blue",,Schwinn,,OUTDOOR_SPORTS,NEW,,038675283541,1,209.99,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,46.41,92.82
1221,285,"Schwinn Ranger 24"" Mountain Bike - Silver",,Schwinn,,OUTDOOR_SPORTS,NEW,,038675283558,1,209.99,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,46.41,92.82
1222,286,"Schwinn Ranger 24"" Mountain Bike - Blue",,Schwinn,,OUTDOOR_SPORTS,NEW,,038675283541,1,209.99,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,46.41,92.82
1223,287,Schwinn Bike Seat Pack - Black,,Schwinn,,OUTDOOR_SPORTS,NEW,,038675238442,18,11.19,BICYCLES-PHYSICAL FITNESS | STORAGE | BICYCLES PHYSICAL FITNESS,2.47,4.94
1224,288,"Hyper Jammer Kids Electric Scooter 12 Volt Battery Powered Scooter - Green: Steel Frame, 10 MPH",,Hyper,,OUTDOOR_SPORTS,USED_GOOD,,690995990662,2,99.99,BICYCLES-PHYSICAL FITNESS | KIDS E-SCOOTERS | BICYCLES PHYSICAL FITNESS,22.10,44.20
1225,289,Schwinn 18 in 1 Multi-Purpose Bike Tool,,Schwinn,,OUTDOOR_SPORTS,NEW,,038675610613,15,12.99,BICYCLES-PHYSICAL FITNESS | REPAIR | BICYCLES PHYSICAL FITNESS,2.87,5.74
1226,290,"Huffy Highland Mountain Bike - 26"" Wheels - 21 Speeds - M/L - Black",,Huffy,,OUTDOOR_SPORTS,USED_GOOD,,028914363332,2,92.64,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,20.47,40.94
1227,291,"Power Pony Push Riding Toy - Crystal: Steel Pedal & Push, 3+ Years, 100 lb Capacity",,Power Pony,,OUTDOOR_SPORTS,USED_GOOD,,692041166472,1,179.99,BICYCLES-PHYSICAL FITNESS | FOOT TO FLOOR | BICYCLES PHYSICAL FITNESS,39.78,79.56
1228,292,Segway C2 Lite Kids Electric Scooter 9.9 mph Max Speed and 5.9 mi Max Range - Blue,,Segway,,OUTDOOR_SPORTS,USED_GOOD,,841450002127,1,179.99,BICYCLES-PHYSICAL FITNESS | ELECTRIC SCOOTER | BICYCLES PHYSICAL FITNESS,39.78,79.56
1229,293,Radio Flyer Convertible Kid & Cargo Stroller Wagon with Canopy: Steel & Plastic Frame,,Radio Flyer,,OUTDOOR_SPORTS,USED_GOOD,,042385114330,1,179.99,BICYCLES-PHYSICAL FITNESS | WAGONS | BICYCLES PHYSICAL FITNESS,39.78,79.56
1230,294,"Mongoose Index 1.0 BMX Freestyle 20"" Youth Bike - Black",,Mongoose,,OUTDOOR_SPORTS,USED_GOOD,,038675291058,1,169.99,BICYCLES-PHYSICAL FITNESS | FREESTYLE | BICYCLES PHYSICAL FITNESS,37.57,75.14
1231,295,"Brightz Ride LED - Star: ABS Bike Lights, Handlebar & Seat Post Mount, 11-Hour Battery",,Brightz,,OUTDOOR_SPORTS,USED_GOOD,,811860032892,6,25.49,BICYCLES-PHYSICAL FITNESS | ACCESSORIES | BICYCLES PHYSICAL FITNESS,5.63,11.26
1232,296,"Schwinn Iris 16"" Kids' Bike - Purple",,Schwinn,,OUTDOOR_SPORTS,USED_GOOD,,038675262881,1,149.99,"BICYCLES-PHYSICAL FITNESS | 16"" BIKES | BICYCLES PHYSICAL FITNESS",33.15,66.30
1233,297,"Step2 Side by Side Push Around Roadster: Plastic Pedal & Push Riding Toy, 50 lb Capacity",,Step2,,OUTDOOR_SPORTS,USED_GOOD,,733538440894,1,149.99,BICYCLES-PHYSICAL FITNESS | FOOT TO FLOOR | BICYCLES PHYSICAL FITNESS,33.15,66.30
1234,298,Owala 24oz FreeSip Stainless Steel Water Bottle - Sleek,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280072347,5,29.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,6.63,13.26
1235,299,"Schwinn Iris 20"" Youth Bike - Light Blue",,Schwinn,,OUTDOOR_SPORTS,USED_GOOD,,038675291003,1,144.49,BICYCLES-PHYSICAL FITNESS | YOUTH | BICYCLES PHYSICAL FITNESS,31.93,63.86
1236,300,"Schwinn Piston 20"" Youth Bike - Silver",,Schwinn,,OUTDOOR_SPORTS,NEW,,038675290990,1,144.49,BICYCLES-PHYSICAL FITNESS | YOUTH | BICYCLES PHYSICAL FITNESS,31.93,63.86
1237,301,"Weighted Vest 8lb - All In Motion: Total Body Workout, Recycled Material",,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,191802001583,4,35.00,BICYCLES-PHYSICAL FITNESS | WEARABLES | BICYCLES PHYSICAL FITNESS,7.73,15.46
1238,302,"Hyper 20"" Full Suspension Bear Mountain Bike - Black/Blue: 7-Speed, Steel Frame",,Hyper Bicycles; Hyper,,OUTDOOR_SPORTS,USED_GOOD,,690995300447,1,139.99,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,30.94,61.88
1239,303,Owala 32oz FreeSip Stainless Steel Water Bottle - Misty Meadows,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280095773,4,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1240,304,BlenderBottle 25oz Strada Stainless Steel Shaker Cup - Terrazzo Pint,,BlenderBottle,,OUTDOOR_SPORTS,NEW,,840467308246,5,27.99,BICYCLES-PHYSICAL FITNESS | MIXER | BICYCLES PHYSICAL FITNESS,6.19,12.38
1241,305,Raskullz Balance Buddy Light Up LED Bike Training Wheels,,Raskullz,,OUTDOOR_SPORTS,USED_GOOD,,847268023910,8,16.99,BICYCLES-PHYSICAL FITNESS | KIDS ACCESSORIES | BICYCLES PHYSICAL FITNESS,3.75,7.50
1242,306,Bell Sports Skipper Kids' Bike Seat,,Bell Sports,,OUTDOOR_SPORTS,USED_GOOD,,035011978574,2,64.99,BICYCLES-PHYSICAL FITNESS | BIKE RACKS/TRAILER | BICYCLES PHYSICAL FITNESS,14.36,28.72
1243,307,Wrist/Ankle Weight 2lb 2pc Set - All In Motion (Please be advised that sets may be missing pieces or otherwise incomplete.),,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,191802002061,5,25.00,BICYCLES-PHYSICAL FITNESS | WEARABLES | BICYCLES PHYSICAL FITNESS,5.52,11.04
1244,308,Wrist/Ankle Weight 2lb 2pc Set - All In Motion (Please be advised that sets may be missing pieces or otherwise incomplete.),,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,191802002061,5,25.00,BICYCLES-PHYSICAL FITNESS | WEARABLES | BICYCLES PHYSICAL FITNESS,5.52,11.04
1245,309,Little Tikes Jett Car Racer Ride-On,,Little Tikes,,OUTDOOR_SPORTS,USED_GOOD,,050743646768,1,119.99,BICYCLES-PHYSICAL FITNESS | FOOT TO FLOOR | BICYCLES PHYSICAL FITNESS,26.52,53.04
1246,310,McDavid Sport Knee Knit Sleeve with Buttress and Stays - Gray - L/XL,,McDavid,,OUTDOOR_SPORTS,USED_GOOD,,029369148345,4,29.99,BICYCLES-PHYSICAL FITNESS | MUSCLE THERAPY | BICYCLES PHYSICAL FITNESS,6.63,13.26
1247,311,Owala 24oz Stainless Steel FreeSip Water Bottle - In Good Company,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,840467308345,4,29.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,6.63,13.26
1248,312,"Bala Bangles 2pc Wrist & Ankle Weight Set - Bone 1 lb: Steel, Silicone, Arms, Legs (Please be advised that sets may be missing pieces or otherwise incomplete.)",,Bala,,OUTDOOR_SPORTS,USED_GOOD,,850042100660,2,55.00,BICYCLES-PHYSICAL FITNESS | WEARABLES | BICYCLES PHYSICAL FITNESS,12.15,24.30
1249,313,"Radio Flyer 3 in 1 EZ Fold Wagon with Canopy - Red: Steel & Nylon, 150 lb Capacity",,Radio Flyer,,OUTDOOR_SPORTS,USED_GOOD,,042385112053,1,109.99,BICYCLES-PHYSICAL FITNESS | WAGONS | BICYCLES PHYSICAL FITNESS,24.31,48.62
1250,314,Owala 32oz FreeSip Stainless Steel Water Bottle - Out of the Blue,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,840467308499,3,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1251,315,Owala 30oz Stainless Steel FreeSip Sway Tumbler  - Sandy Shores,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280096053,3,34.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,7.73,15.46
1252,316,"Radio Flyer 4-in-1 Stroll 'N Trike - Pink: Steel Frame, Adjustable Seat, EVA Tires",,Radio Flyer,,OUTDOOR_SPORTS,USED_GOOD,,042385113074,1,99.99,BICYCLES-PHYSICAL FITNESS | TRIKES | BICYCLES PHYSICAL FITNESS,22.10,44.20
1253,317,"Hyper Jammer Kids Electric Scooter 12 Volt Battery Powered Scooter - Green: Steel Frame, 10 MPH",,Hyper,,OUTDOOR_SPORTS,USED_GOOD,,690995990662,1,99.99,BICYCLES-PHYSICAL FITNESS | KIDS E-SCOOTERS | BICYCLES PHYSICAL FITNESS,22.10,44.20
1254,318,"Razor Color Rave Electric Scooter - Blast: Steel Frame, 7.5 MPH, 110 lb Capacity",,Razor,,OUTDOOR_SPORTS,USED_GOOD,,845423027940,1,98.99,BICYCLES-PHYSICAL FITNESS | ELECTRIC SCOOTER | BICYCLES PHYSICAL FITNESS,21.88,43.76
1255,319,"Huffy Highland Mountain Bike - 26"" Wheels - 21 Speeds - M/L - Black",,Huffy,,OUTDOOR_SPORTS,USED_GOOD,,028914363332,1,92.64,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,20.47,40.94
1256,320,"Huffy Highland Mountain Bike - 26"" Wheels - 21 Speeds - M/L - Black",,Huffy,,OUTDOOR_SPORTS,NEW,,028914363332,1,92.64,BICYCLES-PHYSICAL FITNESS | MOUNTAIN | BICYCLES PHYSICAL FITNESS,20.47,40.94
1257,321,Little Tikes Cozy Truck - Black,,Little Tikes,,OUTDOOR_SPORTS,USED_GOOD,,050743663161,1,90.99,BICYCLES-PHYSICAL FITNESS | FOOT TO FLOOR | BICYCLES PHYSICAL FITNESS,20.11,40.22
1258,322,"Hydro Flask 32oz Wide Mouth Flex Straw Bottle - Indigo: Vacuum-Insulated, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,USED_GOOD,,810070084158,2,44.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,9.94,19.88
1259,323,BruMate Era 40oz 100% Leak-Proof Straw Tumbler - Lavender,,BRUMATE,,OUTDOOR_SPORTS,SALVAGE,,195429060510,2,44.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,9.94,19.88
1260,324,Owala 24oz Stainless Steel FreeSip Water Bottle - In Good Company,,Owala,,OUTDOOR_SPORTS,SALVAGE,,840467308345,3,29.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,6.63,13.26
1261,325,Owala 24oz FreeSip Twist Stainless Steel Water Bottle - Tangy Tango,,Owala,,OUTDOOR_SPORTS,NEW,,847280095902,3,29.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,6.63,13.26
1262,326,"Blogilates 12 Week Fit Journal: Hard Cover, Elastic Closure, Preprinted Pages",,Blogilates,,OUTDOOR_SPORTS,USED_GOOD,,810054660187,3,29.49,BICYCLES-PHYSICAL FITNESS | ACCESSORIES | BICYCLES PHYSICAL FITNESS,6.52,13.04
1263,327,Little Tikes Adventure Rover Riding Toy,,Little Tikes,,OUTDOOR_SPORTS,USED_GOOD,,050743638961,1,84.99,BICYCLES-PHYSICAL FITNESS | FOOT TO FLOOR | BICYCLES PHYSICAL FITNESS,18.78,37.56
1264,328,"Hydro Flask 32oz All Around Travel Straw Tumbler - White: Double-Wall, BPA-Free, Spillproof",,Hydro Flask,,OUTDOOR_SPORTS,USED_GOOD,,840394217000,4,20.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,4.64,9.28
1265,329,"Pacific Unisex Unity 16"" Kids' Bike - Silver",,Pacific,,OUTDOOR_SPORTS,USED_GOOD,,038675286924,1,79.99,"BICYCLES-PHYSICAL FITNESS | 16"" BIKES | BICYCLES PHYSICAL FITNESS",17.68,35.36
1266,330,Owala 40oz Stainless Steel Straw Tumbler - Panther Paw,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280077496,2,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1267,331,"Hydro Flask 40oz All Around Travel Straw Tumbler - Agave: Double-Wall, BPA-Free, Vacuum-Insulated",,Hydro Flask,,OUTDOOR_SPORTS,SALVAGE,,840394217109,2,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1268,332,"Hydro Flask 40oz All Around Travel Straw Tumbler - Oat: Double-Wall, BPA-Free, Spillproof",,Hydro Flask,,OUTDOOR_SPORTS,USED_GOOD,,840394217048,2,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1269,333,Owala 40oz FreeSip Stainless Steel Water Bottle - Very Very  Dark,,Owala,,OUTDOOR_SPORTS,USED_GOOD,,847280095803,2,39.99,BICYCLES-PHYSICAL FITNESS | STAINLESS STEEL | BICYCLES PHYSICAL FITNESS,8.84,17.68
1270,334,"Hydro Flask 40oz All Around Travel Straw Tumbler - Indigo: Vacuum-Insulated, BPA-Free",,Hydro Flask,,OUTDOOR_SPORTS,NEW,,840394217062,2,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1271,335,"Owala 40oz Stainless Steel Straw Tumbler - Misty Meadow: Insulated, BPA-Free, Double-Wall, Drink-Thru Lid",,Owala,,OUTDOOR_SPORTS,NEW,,847280096121,2,39.99,BICYCLES-PHYSICAL FITNESS | TUMBLER | BICYCLES PHYSICAL FITNESS,8.84,17.68
1272,336,Balance Exercise Ball Trainer with Pump - Gray - All In Motion,,All In Motion,,OUTDOOR_SPORTS,USED_GOOD,,191802002054,1,71.00,BICYCLES-PHYSICAL FITNESS | STRENGTH TRAINING | BICYCLES PHYSICAL FITNESS,15.69,31.38
